"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"178",607043,"Brandon Nimmo","946","18.8","0.263","0.160","0.366","0.423","0.285","0.293","0.262","46","175","88.5","9.7","2123","88.8","88.55","35","153","25","-0.3","6.23","114","148","112","149","287","310","295"
"176",623182,"Patrick Kivlehan","799","22.0","0.211","0.194","0.264","0.406","0.255","0.240","0.200","37","175","87.1","11.1","2211","88.1","87.66","45","160","16","-0.4","6.11","109","150","113","145","296","312","286"
"174",543308,"John Hicks","727","23.9","0.266","0.173","0.342","0.439","0.294","0.295","0.257","46","173","85.2","7.4","2206","87.5","87.09","43","166","8","-0.4","6.05","108","151","114","145","298","320","291"
"173",592192,"Mark Canha","822","21.0","0.209","0.174","0.277","0.384","0.245","0.254","0.220","36","172","88.3","20.0","2205","88.3","87.83","47","164","9","-0.5","6.05","106","150","114","146","301","323","290"
"172",501659,"Abraham Almonte","769","22.4","0.235","0.135","0.303","0.371","0.253","0.273","0.251","40","170","87.6","4.0","2195","87.9","87.41","33","159","13","-0.5","6.01","110","148","106","147","289","313","294"
"172",595284,"Andrew Knapp","817","21.1","0.259","0.112","0.363","0.371","0.264","0.251","0.228","44","170","88.9","4.8","2155","88.5","88.05","35","151","21","-0.4","6.08","113","148","115","149","287","314","293"
"171",571918,"Deven Marrero","803","21.3","0.217","0.127","0.311","0.343","0.233","0.223","0.205","36","166","84.3","2.4","2240","88.8","88.34","48","158","12","-0.5","6.01","105","146","109","144","291","314","284"
"170",656555,"Rhys Hoskins","985","17.3","0.262","0.363","0.245","0.625","0.358","0.335","0.253","44","168","90.5","18.4","2224","89.2","88.85","39","163","7","-0.3","6.17","107","152","116","147","296","321","293"
"169",506560,"Alexi Amarista","698","24.2","0.238","0.113","0.291","0.351","0.250","0.218","0.218","40","168","83.4","8.5","2179","88.5","88.11","33","164","5","-0.4","5.98","111","147","104","148","288","314","300"
"169",611177,"Adonis Garcia","707","23.9","0.244","0.113","0.255","0.357","0.254","0.277","0.256","41","168","87.5","6.6","2180","88.2","87.51","20","166","3","-0.7","5.91","108","149","114","147","300","315","288"
"168",542908,"Jett Bandy","731","23.0","0.208","0.143","0.261","0.351","0.235","0.234","0.212","35","168","85.2","15.5","2252","89.3","88.80","38","155","13","-0.5","6.01","108","150","114","146","300","314","289"
"168",501303,"Ehire Adrianza","718","23.4","0.267","0.118","0.293","0.385","0.266","0.255","0.235","43","161","83.3","13.0","2150","89.2","88.73","14","157","11","-0.5","6.12","109","145","105","145","285","310","288"
"168",446386,"Brandon Guyer","762","22.0","0.238","0.091","0.306","0.329","0.238","0.254","0.244","39","164","83.9","14.6","2185","89.7","89.28","26","151","17","-0.4","6.04","106","148","109","143","295","315","286"
"167",642086,"Dominic Smith","742","22.5","0.199","0.199","0.220","0.398","0.245","0.291","0.238","33","166","89.5","9.7","2129","88.0","87.83","41","159","8","-0.2","6.19","117","156","125","151","291","316","297"
"167",553988,"Dixon Machado","677","24.7","0.264","0.061","0.318","0.325","0.250","0.256","0.249","43","163","83.8","4.3","2229","89.1","88.96","27","162","5","-0.1","6.17","107","150","110","145","294","313","278"
"166",572114,"Ryan Schimpf","846","19.6","0.159","0.268","0.146","0.427","0.235","0.238","0.171","26","164","85.8","30.9","2282","88.6","87.72","43","139","27","-0.9","5.87","117","157","130","153","294","321","300"
"166",542454,"Danny Santana","625","26.6","0.206","0.158","0.250","0.364","0.237","0.248","0.215","34","165","84.7","4.0","2098","88.0","87.55","37","162","4","-0.4","5.93","110","148","105","148","288","314","293"
"166",592620,"Jarrett Parker","738","22.5","0.247","0.169","0.343","0.416","0.277","0.275","0.234","41","166","86.7","10.2","2211","88.7","88.18","39","151","15","-0.5","6.02","113","151","120","149","291","320","302"
"166",605113,"Nick Ahmed","625","26.6","0.253","0.169","0.298","0.422","0.283","0.254","0.241","42","166","84.9","10.4","2223","88.9","88.24","33","160","6","-0.7","5.91","107","151","107","147","303","318","292"
"165",642708,"Amed Rosario","642","25.7","0.248","0.145","0.330","0.394","0.270","0.236","0.231","41","165","84.3","7.2","2207","87.5","87.25","45","161","4","-0.3","6.18","108","151","110","147","298","314","288"
"164",630111,"Yasmany Tomas","662","24.8","0.245","0.227","0.302","0.472","0.296","0.300","0.234","40","163","91.1","9.3","2239","88.6","87.93","43","157","7","-0.7","5.88","107","150","114","147","307","324","299"
"163",518466,"Jabari Blash","808","20.2","0.216","0.130","0.326","0.346","0.235","0.280","0.231","35","162","87.6","15.4","2247","89.1","88.47","51","148","15","-0.6","5.95","109","150","114","145","301","322","301"
"163",460077,"Drew Butera","720","22.6","0.228","0.093","0.288","0.321","0.234","0.211","0.208","37","162","84.7","17.5","2214","89.9","89.95","28","150","13","0.1","6.22","108","149","111","145","298","314","281"
"160",606132,"Raimel Tapia","613","26.1","0.289","0.138","0.364","0.428","0.303","0.261","0.260","46","159","80.5","12.2","2242","89.1","88.79","33","157","3","-0.3","5.96","111","146","99","146","287","313","304"
"155",570482,"Gio Urshela","592","26.2","0.227","0.065","0.260","0.292","0.223","0.267","0.253","35","154","86.6","9.2","2197","87.9","87.45","17","150","5","-0.5","6.03","109","150","115","145","297","313","285"
"155",650490,"Yandy Diaz","719","21.6","0.266","0.065","0.342","0.331","0.255","0.291","0.282","41","154","91.4","0.1","2207","88.8","88.39","20","140","15","-0.4","6.07","108","149","112","144","297","313","286"
"152",547004,"Rio Ruiz","683","22.3","0.195","0.114","0.234","0.309","0.208","0.252","0.216","29","149","87.9","4.0","2115","87.8","87.30","36","147","5","-0.5","5.97","113","148","113","151","289","314","297"
"150",607385,"Tyler Collins","697","21.5","0.195","0.141","0.267","0.336","0.220","0.242","0.205","29","149","89.4","14.6","2136","87.9","87.43","42","137","13","-0.5","6.05","113","147","113","150","282","316","298"
"149",572033,"Josh Phegley","559","26.7","0.203","0.135","0.225","0.338","0.225","0.276","0.241","30","148","85.1","19.6","2182","88.4","87.80","24","147","2","-0.6","5.93","107","151","114","146","298","318","284"
"149",624507,"Ryder Jones","586","25.4","0.174","0.101","0.253","0.275","0.189","0.198","0.179","26","149","84.7","17.4","2168","88.1","87.64","36","133","16","-0.5","6.00","116","151","119","150","291","318","300"
"145",595885,"Greg Bird","725","20.0","0.196","0.238","0.202","0.434","0.255","0.280","0.207","28","143","89.9","20.5","2194","89.1","88.43","29","132","13","-0.7","5.98","117","161","131","150","296","323","297"
"144",605233,"Derek Fisher","668","21.6","0.215","0.146","0.306","0.361","0.242","0.262","0.240","31","144","87.5","5.3","2239","88.4","87.82","38","128","16","-0.6","5.98","116","148","113","150","289","323","296"
"144",454560,"A.J. Ellis","641","22.5","0.211","0.162","0.224","0.373","0.244","0.218","0.189","30","142","84.3","10.3","2194","90.4","89.91","22","137","7","-0.5","6.11","107","149","113","145","298","309","280"
"141",595144,"Jaycob Brugman","658","21.4","0.271","0.079","0.350","0.350","0.265","0.234","0.226","38","140","85.4","6.2","2183","88.7","88.54","31","134","7","-0.2","6.04","113","147","106","147","277","309","295"
"141",592444,"JaCoby Jones","593","23.8","0.170","0.099","0.288","0.270","0.185","0.199","0.173","24","141","84.9","8.3","2235","87.8","87.50","47","123","18","-0.3","6.12","105","150","110","145","299","318","286"
"141",445988,"Martin Prado","625","22.6","0.250","0.107","0.282","0.357","0.256","0.263","0.255","35","140","86.8","6.3","2172","89.3","88.62","16","135","6","-0.7","6.00","110","150","113","146","299","311","286"
"141",596144,"Cheslor Cuthbert","572","24.7","0.236","0.093","0.310","0.329","0.239","0.244","0.227","33","140","85.6","12.6","2243","88.6","88.48","30","132","9","-0.1","6.12","109","151","114","146","301","318","287"
"141",519023,"Devin Mesoraco","671","21.0","0.214","0.179","0.247","0.393","0.251","0.246","0.211","30","140","83.4","17.8","2191","88.6","88.11","33","136","5","-0.5","6.06","108","150","115","144","294","316","289"
"141",446653,"Jose Lobaton","627","22.5","0.173","0.108","0.198","0.281","0.189","0.260","0.222","24","139","84.2","8.5","2166","89.1","88.87","26","132","9","-0.2","6.12","114","150","115","149","289","312","296"
"139",571788,"Brock Holt","716","19.4","0.204","0.044","0.267","0.248","0.192","0.203","0.214","28","137","83.5","5.2","2228","89.3","89.02","20","125","14","-0.3","6.05","112","147","109","146","270","310","299"
"138",516949,"Hector Sanchez","560","24.6","0.219","0.204","0.247","0.423","0.265","0.252","0.205","30","137","86.6","20.0","2192","89.7","89.08","33","130","8","-0.6","5.96","112","156","120","150","294","318","298"
"137",547170,"Nicky Delmonico","679","20.2","0.270","0.226","0.289","0.496","0.320","0.265","0.230","37","137","83.2","11.5","2231","88.5","88.30","23","129","8","-0.2","6.16","115","147","115","148","285","318","299"
"135",571681,"Rey Fuentes","584","23.1","0.239","0.104","0.302","0.343","0.247","0.254","0.238","32","134","81.7","8.5","2185","89.6","89.19","29","129","6","-0.4","5.98","112","148","105","149","287","314","299"
"134",640449,"Clint Frazier","565","23.7","0.233","0.218","0.310","0.451","0.280","0.285","0.235","31","133","88.1","13.7","2241","88.3","88.02","35","126","8","-0.3","6.07","108","151","115","147","300","316","287"
"133",446481,"Sean Rodriguez","593","22.4","0.167","0.129","0.243","0.295","0.193","0.198","0.172","22","132","84.0","10.5","2200","88.3","88.23","41","117","16","-0.1","6.20","109","152","112","146","303","320","289"
"132",433217,"Andres Blanco","553","23.9","0.192","0.100","0.232","0.292","0.202","0.210","0.190","25","130","83.8","7.8","2189","90.0","89.53","29","127","5","-0.5","6.09","111","149","108","150","286","313","291"
"132",455755,"Chris Stewart","567","23.3","0.186","0.039","0.224","0.225","0.176","0.220","0.219","24","129","82.2","7.6","2186","89.5","89.13","12","122","10","-0.4","6.04","110","150","112","147","297","306","277"
"130",607387,"Ryan Rua","563","23.1","0.217","0.116","0.338","0.333","0.233","0.243","0.217","28","129","84.4","11.1","2216","87.5","87.02","37","115","15","-0.5","6.04","107","151","115","146","304","324","295"
"127",527043,"Jefry Marte","543","23.4","0.175","0.135","0.202","0.310","0.201","0.223","0.206","22","126","85.3","8.5","2198","88.0","87.39","23","116","11","-0.6","5.98","107","151","113","145","302","321","291"
"127",571912,"Luke Maile","506","25.1","0.151","0.087","0.189","0.238","0.163","0.178","0.159","19","126","83.4","13.1","2185","89.0","88.42","24","116","10","-0.6","6.01","106","150","113","145","296","319","286"
"127",547982,"Leonys Martin","521","24.4","0.173","0.110","0.209","0.283","0.192","0.242","0.219","22","127","83.3","9.9","2213","88.2","87.65","26","120","7","-0.6","5.96","109","145","102","147","280","313","297"
"127",600303,"Tommy La Stella","633","20.1","0.288","0.184","0.298","0.472","0.314","0.286","0.259","36","125","87.4","13.6","2198","90.5","90.16","14","123","4","-0.3","6.05","115","147","110","151","286","311","297"
"126",434563,"Carlos Ruiz","629","20.0","0.218","0.137","0.286","0.355","0.239","0.273","0.240","27","124","86.9","11.7","2214","88.7","88.33","20","108","18","-0.4","6.09","109","150","114","146","294","312","279"
"125",620443,"Luis Torrens","535","23.4","0.164","0.041","0.217","0.205","0.158","0.226","0.217","20","122","84.4","3.3","2211","89.7","89.13","21","116","9","-0.6","5.96","111","150","112","147","297","314","286"
"125",624414,"Christian Arroyo","533","23.5","0.194","0.113","0.233","0.306","0.209","0.243","0.226","24","124","86.8","3.8","2178","86.6","85.96","21","114","11","-0.6","5.90","110","150","111","146","297","315","287"
"125",600869,"Jeimer Candelario","529","23.6","0.288","0.144","0.359","0.432","0.305","0.293","0.262","36","125","86.8","13.8","2150","89.3","89.09","25","120","5","-0.2","6.11","114","149","113","149","290","319","294"
"122",458675,"Colby Rasmus","478","25.5","0.281","0.298","0.368","0.579","0.352","0.336","0.251","34","121","87.9","13.8","2220","88.2","87.68","41","118","4","-0.5","6.06","114","159","123","150","294","327","301"
"121",621559,"Max Moroff","612","19.8","0.202","0.126","0.284","0.328","0.220","0.229","0.205","24","119","84.4","15.4","2176","89.2","88.79","34","112","9","-0.4","6.03","116","149","108","148","290","309","292"
"121",608385,"Jesse Winker","499","24.2","0.300","0.233","0.326","0.533","0.348","0.309","0.275","36","120","87.1","7.4","2136","89.1","88.81","13","110","11","-0.3","6.14","116","148","114","150","289","314","298"
"118",621471,"Boog Powell","567","20.8","0.287","0.122","0.357","0.409","0.291","0.233","0.226","33","115","84.4","10.3","2242","88.2","87.84","21","109","9","-0.4","5.99","108","144","105","145","278","313","298"
"116",596103,"Austin Slater","466","24.9","0.284","0.121","0.357","0.405","0.293","0.259","0.243","33","116","87.7","2.1","2264","88.6","88.39","18","105","11","-0.2","6.08","109","150","111","146","302","320","291"
"114",572228,"Luke Voit","466","24.5","0.246","0.184","0.304","0.430","0.282","0.305","0.249","28","114","91.3","11.3","2167","88.9","88.82","22","105","9","-0.1","6.12","111","152","116","147","304","320","298"
"112",514913,"Ruben Tejada","450","24.9","0.234","0.054","0.271","0.288","0.225","0.281","0.270","26","111","85.7","14.4","2247","89.4","88.81","11","108","4","-0.6","5.97","104","150","108","145","297","310","275"
"112",570481,"Erik Gonzalez","456","24.6","0.255","0.164","0.343","0.418","0.280","0.294","0.255","28","110","87.2","2.5","2239","87.8","87.32","25","100","12","-0.5","5.96","108","150","112","144","294","313","285"
"112",572863,"Dustin Garneau","516","21.7","0.189","0.126","0.260","0.315","0.211","0.215","0.200","21","111","82.7","20.2","2253","87.9","87.47","31","107","5","-0.4","5.97","105","150","113","145","303","322","292"
"112",608703,"Matt Reynolds","535","20.9","0.234","0.072","0.342","0.306","0.231","0.203","0.195","26","111","85.0","7.0","2179","90.0","89.76","25","100","12","-0.2","6.21","109","151","113","147","298","312","287"
"111",458913,"Eric Young Jr.","434","25.6","0.269","0.157","0.342","0.426","0.293","0.230","0.224","29","108","83.2","0.9","2216","88.9","88.58","28","108","3","-0.3","6.08","105","145","98","145","284","312","292"
"110",572669,"Lane Adams","475","23.2","0.278","0.194","0.373","0.472","0.311","0.304","0.256","30","108","85.0","13.5","2244","88.5","88.15","28","101","9","-0.3","6.05","107","150","112","146","301","316","291"
"107",591994,"Willy Garcia","479","22.3","0.240","0.163","0.315","0.404","0.263","0.244","0.215","25","104","87.2","10.0","2247","87.2","86.67","24","100","7","-0.5","5.96","107","150","112","145","301","319","292"
"107",592685,"Drew Robinson","545","19.6","0.224","0.215","0.305","0.439","0.275","0.289","0.222","24","107","87.3","14.2","2200","89.3","89.12","31","96","11","-0.2","6.18","114","148","116","149","292","321","303"
"106",570489,"Arismendy Alcantara","415","25.5","0.171","0.076","0.258","0.248","0.177","0.180","0.181","18","105","81.6","5.7","2119","88.0","87.43","35","103","3","-0.6","6.03","109","146","106","146","285","308","285"
"106",592710,"Josh Rutledge","459","23.1","0.226","0.038","0.320","0.264","0.212","0.230","0.231","24","106","86.6","1.6","2233","88.2","87.78","22","97","9","-0.4","6.08","107","149","111","146","293","315","283"
"105",595751,"Jorge Alfaro","391","26.9","0.324","0.200","0.433","0.524","0.357","0.305","0.253","34","105","87.9","8.6","2285","86.9","86.50","29","101","4","-0.4","6.06","109","152","115","148","297","316","289"
"104",545338,"Nick Franklin","476","21.8","0.183","0.106","0.213","0.288","0.198","0.271","0.252","19","104","82.4","6.8","2203","89.9","89.46","18","100","4","-0.4","5.98","114","147","110","149","290","309","293"
"104",502226,"Craig Gentry","450","23.1","0.260","0.130","0.320","0.390","0.272","0.275","0.263","26","100","82.0","6.1","2251","88.5","87.90","17","97","7","-0.6","5.97","105","148","106","145","296","314","280"
"103",592230,"Kaleb Cowart","443","23.3","0.228","0.158","0.286","0.386","0.257","0.254","0.230","23","101","83.8","5.3","2129","88.3","88.10","22","97","6","-0.2","6.04","112","148","113","148","295","317","298"
